sampleid,experiment,set,compound,concentration_ugmL,compound_class,internal_standadard_used_for_normalization,CAS_number,formal_name,abbreviation,molecular_formula,neutral_mass,concentration_mM,concentration_µM,samplename,group,treatment,day,mouse.number
CC16,CCME15,2,Glycocholic Acid,0.96,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0.0020631451358129756,2.0631451358129755,NA,NA,NA,NA,NA
CC16,CCME15,2,Isodeoxycholic Acid,0.225,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,5.735513304224116e-4,0.5735513304224116,NA,NA,NA,NA,NA
CC16,CCME15,2,Lithocholic Acid,1.415,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0.0037603206184890314,3.760320618489031,NA,NA,NA,NA,NA
CC16,CCME15,2,Taurochenodeoxycholic Acid,0.56,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.0011215773864362841,1.1215773864362841,NA,NA,NA,NA,NA
CC16,CCME15,2,Taurocholic Acid,6.295,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.012216381517497758,12.216381517497759,NA,NA,NA,NA,NA
CC16,CCME15,2,Ursocholic Acid,0.35,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,8.572388678960614e-4,0.8572388678960614,NA,NA,NA,NA,NA
CC16,CCME15,2,Ursodeoxycholic Acid,6.105,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.015562359432128102,15.562359432128101,NA,NA,NA,NA,NA
CC17,CCME15,2,3-Oxolithocholic Acid,0.035,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,9.351235338264908e-5,0.09351235338264909,NA,NA,NA,NA,NA
CC17,CCME15,2,Allocholic Acid,26.39,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.06463581063936304,64.63581063936304,NA,NA,NA,NA,NA
CC17,CCME15,2,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,NA,NA,NA,NA,NA
CC17,CCME15,2,Alpha-Muricholic Acid,41.42,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.1014480968807282,101.4480968807282,NA,NA,NA,NA,NA
CC17,CCME15,2,Beta-Muricholic Acid,689.22,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,1.6880747786609245,1688.0747786609245,NA,NA,NA,NA,NA
CC17,CCME15,2,Chenodeoxycholic Acid,3.6,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.009176821286758586,9.176821286758585,NA,NA,NA,NA,NA
CC17,CCME15,2,Cholic Acid,299.305,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.7330739410160877,733.0739410160877,NA,NA,NA,NA,NA
CC17,CCME15,2,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,NA,NA,NA,NA,NA
CC17,CCME15,2,Glycochenodeoxycholic Acid,0.055,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,1.224088004360424e-4,0.12240880043604241,NA,NA,NA,NA,NA
CC17,CCME15,2,Glycocholic Acid,0.18,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,3.8683971296493296e-4,0.38683971296493297,NA,NA,NA,NA,NA
CC17,CCME15,2,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,NA,NA,NA,NA,NA
CC17,CCME15,2,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,NA,NA,NA,NA,NA
CC17,CCME15,2,Taurochenodeoxycholic Acid,0.66,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.0013218590625856204,1.3218590625856204,NA,NA,NA,NA,NA
CC17,CCME15,2,Taurocholic Acid,19.785,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.03839572808954617,38.395728089546175,NA,NA,NA,NA,NA
CC17,CCME15,2,Ursocholic Acid,0.77,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0.0018859255093713354,1.8859255093713354,NA,NA,NA,NA,NA
CC17,CCME15,2,Ursodeoxycholic Acid,4.265,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.010871984107784824,10.871984107784824,NA,NA,NA,NA,NA
CC18,CCME15,2,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,NA,NA,NA,NA,NA
CC18,CCME15,2,Allocholic Acid,3.08,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.0075437020374853414,7.543702037485342,NA,NA,NA,NA,NA
CC18,CCME15,2,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,NA,NA,NA,NA,NA
CC18,CCME15,2,Alpha-Muricholic Acid,7.05,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.017267240053334954,17.267240053334955,NA,NA,NA,NA,NA
CC18,CCME15,2,Beta-Muricholic Acid,98.09,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.24024731586264192,240.24731586264193,NA,NA,NA,NA,NA
CC18,CCME15,2,Chenodeoxycholic Acid,5.9,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.015039790442187683,15.039790442187684,NA,NA,NA,NA,NA
CC18,CCME15,2,Cholic Acid,82.935,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.20312887288274248,203.12887288274248,NA,NA,NA,NA,NA
CC18,CCME15,2,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,NA,NA,NA,NA,NA
CC18,CCME15,2,Glycochenodeoxycholic Acid,0,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,0,0,NA,NA,NA,NA,NA
CC18,CCME15,2,Glycocholic Acid,0.9,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0.001934198564824665,1.934198564824665,NA,NA,NA,NA,NA
CC18,CCME15,2,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,NA,NA,NA,NA,NA
CC18,CCME15,2,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,NA,NA,NA,NA,NA
CC18,CCME15,2,Taurochenodeoxycholic Acid,2.59,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.005187295412267813,5.187295412267813,NA,NA,NA,NA,NA
CC18,CCME15,2,Taurocholic Acid,25.605,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.04969030162915491,49.69030162915491,NA,NA,NA,NA,NA
CC18,CCME15,2,Ursocholic Acid,0.18,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,4.4086570348940304e-4,0.44086570348940307,NA,NA,NA,NA,NA
CC18,CCME15,2,Ursodeoxycholic Acid,1.345,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.0034285623974139715,3.4285623974139714,NA,NA,NA,NA,NA
CC19,CCME15,2,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,NA,NA,NA,NA,NA
CC19,CCME15,2,Allocholic Acid,8.28,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.02027982236051254,20.27982236051254,NA,NA,NA,NA,NA
CC19,CCME15,2,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,NA,NA,NA,NA,NA
CC19,CCME15,2,Alpha-Muricholic Acid,16.99,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.04161282390158309,41.61282390158309,NA,NA,NA,NA,NA
CC19,CCME15,2,Beta-Muricholic Acid,260.2,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.6372958669330149,637.2958669330148,NA,NA,NA,NA,NA
CC19,CCME15,2,Chenodeoxycholic Acid,2.26,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.005761004474465111,5.761004474465111,NA,NA,NA,NA,NA
CC19,CCME15,2,Cholic Acid,171.085,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.4190306048971363,419.0306048971363,NA,NA,NA,NA,NA
CC19,CCME15,2,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,NA,NA,NA,NA,NA
CC19,CCME15,2,Glycochenodeoxycholic Acid,0,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,0,0,NA,NA,NA,NA,NA
CC19,CCME15,2,Glycocholic Acid,0,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0,0,NA,NA,NA,NA,NA
CC19,CCME15,2,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,NA,NA,NA,NA,NA
CC19,CCME15,2,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,NA,NA,NA,NA,NA
CC19,CCME15,2,Taurochenodeoxycholic Acid,0.76,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.0015221407387349568,1.5221407387349568,NA,NA,NA,NA,NA
CC19,CCME15,2,Taurocholic Acid,14.305,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.027760974997268536,27.760974997268537,NA,NA,NA,NA,NA
CC19,CCME15,2,Ursocholic Acid,0.33,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,8.082537897305723e-4,0.8082537897305723,NA,NA,NA,NA,NA
CC19,CCME15,2,Ursodeoxycholic Acid,1.805,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.004601156228499791,4.60115622849979,NA,NA,NA,NA,NA
CC20,CCME15,2,3-Oxolithocholic Acid,0.065,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,1.7366579913920542e-4,0.17366579913920543,NA,NA,NA,NA,NA
CC20,CCME15,2,Allocholic Acid,0.78,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.00191041804845408,1.91041804845408,NA,NA,NA,NA,NA
CC20,CCME15,2,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,NA,NA,NA,NA,NA
CC20,CCME15,2,Alpha-Muricholic Acid,1.63,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.0039922838704873715,3.9922838704873715,NA,NA,NA,NA,NA
CC20,CCME15,2,Beta-Muricholic Acid,35.21,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.08623823011034379,86.23823011034379,NA,NA,NA,NA,NA
CC20,CCME15,2,Chenodeoxycholic Acid,1.08,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.0027530463860275757,2.7530463860275756,NA,NA,NA,NA,NA
CC20,CCME15,2,Cholic Acid,19.265,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.047184876542907504,47.1848765429075,NA,NA,NA,NA,NA
CC20,CCME15,2,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,NA,NA,NA,NA,NA
CC20,CCME15,2,Glycochenodeoxycholic Acid,0,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,0,0,NA,NA,NA,NA,NA
CC20,CCME15,2,Glycocholic Acid,0.17,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,3.653486178002145e-4,0.3653486178002145,NA,NA,NA,NA,NA
CC20,CCME15,2,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,NA,NA,NA,NA,NA
CC20,CCME15,2,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,NA,NA,NA,NA,NA
CC20,CCME15,2,Taurochenodeoxycholic Acid,0.96,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.0019227040910336295,1.9227040910336295,NA,NA,NA,NA,NA
CC20,CCME15,2,Taurocholic Acid,12.435,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.02413196253694752,24.131962536947523,NA,NA,NA,NA,NA
CC20,CCME15,2,Ursocholic Acid,0.03,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,7.347761724823384e-5,0.07347761724823383,NA,NA,NA,NA,NA
CC20,CCME15,2,Ursodeoxycholic Acid,0.415,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.0010578835650013369,1.057883565001337,NA,NA,NA,NA,NA
CC21,CCME15,2,3-Oxolithocholic Acid,0.445,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0.0011889427787222526,1.1889427787222526,NA,NA,NA,NA,NA
CC21,CCME15,2,Allocholic Acid,2.06,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.005045463051045391,5.045463051045391,NA,NA,NA,NA,NA
CC21,CCME15,2,Alloisolithocholic Acid,0.525,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0.0013951715901607718,1.3951715901607717,NA,NA,NA,NA,NA
CC21,CCME15,2,Alpha-Muricholic Acid,25.57,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.06262742243457799,62.62742243457799,NA,NA,NA,NA,NA
CC21,CCME15,2,Beta-Muricholic Acid,162.11,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.39704855107037296,397.048551070373,NA,NA,NA,NA,NA
CC21,CCME15,2,Chenodeoxycholic Acid,2.63,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.0067041777733819665,6.704177773381966,NA,NA,NA,NA,NA
CC21,CCME15,2,Cholic Acid,17.415,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.042653756812599745,42.653756812599745,NA,NA,NA,NA,NA
CC21,CCME15,2,Deoxycholic Acid,139.405,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0.35535965874460573,355.3596587446057,NA,NA,NA,NA,NA
CC21,CCME15,2,Glycochenodeoxycholic Acid,0.075,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,1.6692109150369419e-4,0.1669210915036942,NA,NA,NA,NA,NA
CC21,CCME15,2,Glycocholic Acid,0,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0,0,NA,NA,NA,NA,NA
CC21,CCME15,2,Isodeoxycholic Acid,13.435,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0.03424738721877822,34.24738721877822,NA,NA,NA,NA,NA
CC21,CCME15,2,Lithocholic Acid,11.235,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0.02985667996376273,29.85667996376273,NA,NA,NA,NA,NA
CC21,CCME15,2,Taurochenodeoxycholic Acid,1.04,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.002082929431953099,2.082929431953099,NA,NA,NA,NA,NA
CC21,CCME15,2,Taurocholic Acid,10.495,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.020367104690411274,20.367104690411274,NA,NA,NA,NA,NA
CC21,CCME15,2,Ursocholic Acid,0.32,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,7.837612506478277e-4,0.7837612506478276,NA,NA,NA,NA,NA
CC21,CCME15,2,Ursodeoxycholic Acid,2.235,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.005697276548862621,5.697276548862622,NA,NA,NA,NA,NA
CC79,CCME15,2,3-Oxolithocholic Acid,0.305,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,8.148933651916562e-4,0.8148933651916562,NA,NA,NA,NA,NA
CC79,CCME15,2,Allocholic Acid,3.72,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.009111224538780997,9.111224538780997,NA,NA,NA,NA,NA
CC79,CCME15,2,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,NA,NA,NA,NA,NA
CC79,CCME15,2,Alpha-Muricholic Acid,8.65,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.021186046306574093,21.18604630657409,NA,NA,NA,NA,NA
CC79,CCME15,2,Beta-Muricholic Acid,87.74,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.21489753791200122,214.8975379120012,NA,NA,NA,NA,NA
CC79,CCME15,2,Chenodeoxycholic Acid,2.73,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.0069590894757919275,6.959089475791927,NA,NA,NA,NA,NA
CC79,CCME15,2,Cholic Acid,35.415,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.08674032716154005,86.74032716154005,NA,NA,NA,NA,NA
CC79,CCME15,2,Deoxycholic Acid,37.945,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0.09672624547945959,96.72624547945959,NA,NA,NA,NA,NA
CC79,CCME15,2,Glycochenodeoxycholic Acid,0.005,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,1.1128072766912946e-5,0.011128072766912946,NA,NA,NA,NA,NA
CC79,CCME15,2,Glycocholic Acid,0.07,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,1.504376661530295e-4,0.1504376661530295,NA,NA,NA,NA,NA
CC79,CCME15,2,Isodeoxycholic Acid,3.715,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0.00946996974453004,9.46996974453004,NA,NA,NA,NA,NA
CC79,CCME15,2,Lithocholic Acid,3.715,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0.009872502542534805,9.872502542534805,NA,NA,NA,NA,NA
CC79,CCME15,2,Taurochenodeoxycholic Acid,10.33,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.02068909714622645,20.68909714622645,NA,NA,NA,NA,NA
CC79,CCME15,2,Taurocholic Acid,89.895,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.1744545856259668,174.45458562596681,NA,NA,NA,NA,NA
CC79,CCME15,2,Ursocholic Acid,0.35,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,8.572388678960614e-4,0.8572388678960614,NA,NA,NA,NA,NA
CC79,CCME15,2,Ursodeoxycholic Acid,2.505,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.0063855381453695155,6.385538145369516,NA,NA,NA,NA,NA
CC23,CCME15,2,3-Oxolithocholic Acid,0.375,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0.0010019180719569544,1.0019180719569543,NA,NA,NA,NA,NA
CC23,CCME15,2,Allocholic Acid,25.31,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.06199061641842662,61.99061641842662,NA,NA,NA,NA,NA
CC23,CCME15,2,Alloisolithocholic Acid,1.095,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0.002909929316621038,2.909929316621038,NA,NA,NA,NA,NA
CC23,CCME15,2,Alpha-Muricholic Acid,164.25,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.4022899544340803,402.2899544340803,NA,NA,NA,NA,NA
CC23,CCME15,2,Beta-Muricholic Acid,1070.82,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,2.6227100700584587,2622.7100700584588,NA,NA,NA,NA,NA
CC23,CCME15,2,Chenodeoxycholic Acid,8,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.020392936192796855,20.392936192796856,NA,NA,NA,NA,NA
